subj,anx_trait,anx_react_T,anx_react_D,anx_state_sd,conf_trait,conf_react_T,conf_react_D,conf_state_sd
71,5.5,0.6249999999999967,0.9999999999999977,1.5408384102610981,2.7777777777777777,-1.4583333333333328,-0.25000000000000067,2.385276186033838
72,5.888888888888889,0.4166666666666677,0.5,1.8221584557629715,0.5,-0.8333333333333328,-0.3333333333333337,0.816496580927726
73,3.7777777777777777,3.1249999999999964,0.33333333333333154,0.8679101185354443,2.5,-1.6666666666666656,-0.5833333333333324,0.8603464874289735
74,3.6666666666666665,-2.0833333333333326,0.16666666666666638,1.6169041669088866,4.555555555555555,-2.916666666666664,-0.16666666666666738,1.2419676566363227
75,3.0,2.916666666666662,1.5833333333333315,1.4055213253730559,2.4444444444444446,-3.1249999999999982,-0.41666666666666613,0.6691131580686883
76,4.777777777777778,0.41666666666666435,-0.3333333333333336,0.9531509492342459,4.277777777777778,0.20833333333333248,0.3333333333333331,0.6327138353044138
77,4.944444444444445,1.0416666666666639,0.08333333333333234,1.0305782373347372,4.222222222222222,-2.4999999999999987,-0.7499999999999982,1.6866449661473115
78,5.944444444444445,0.20833333333333315,0.08333333333333254,0.4001633653325208,0.2222222222222222,-0.8333333333333333,-0.3333333333333337,0.8244625898677899
79,6.944444444444445,0.20833333333333298,-0.08333333333333395,0.2061156474669475,6.333333333333333,2.083333333333335,0.3333333333333327,1.2072764140284038
80,5.555555555555555,3.7499999999999947,0.08333333333333179,0.9843547370567243,1.6111111111111112,-1.6666666666666659,-0.2500000000000003,1.1238647140224827
81,3.1666666666666665,-2.916666666666665,-0.08333333333333377,2.6718699236469,2.7777777777777777,-6.249999999999992,-1.0000000000000007,1.505979367789994
82,,,,,3.111111111111111,-1.6666666666666643,-0.41666666666666724,0.9332282854048836
83,6.666666666666667,1.0416666666666639,-0.08333333333333451,0.585779186129006,1.2777777777777777,1.041666666666667,0.7499999999999992,1.585267136928296
84,3.388888888888889,3.749999999999994,-2.0233553087311514e-15,1.6588049876124995,4.222222222222222,-4.166666666666664,-1.3333333333333315,1.6169041669088866
85,1.9444444444444444,2.7083333333333313,0.08333333333333215,0.7690924963707917,3.5555555555555554,-4.58333333333333,-0.6666666666666654,0.9038769075777341
86,3.6666666666666665,-2.916666666666664,-0.9166666666666666,0.8865369210688862,4.0,-3.5416666666666643,-0.9166666666666654,0.751903901522118
87,2.1666666666666665,5.208333333333327,1.1666666666666652,1.5259198447326843,5.388888888888889,-3.541666666666664,-0.916666666666668,1.0740552924509195
88,5.888888888888889,2.4999999999999956,0.6666666666666653,1.1603470294520384,2.5555555555555554,-3.958333333333329,-0.4999999999999987,1.4240006242195884
89,6.222222222222222,0.8333333333333304,-0.16666666666666755,0.8593963529729853,1.1666666666666667,-2.4999999999999956,-0.8333333333333337,1.4165224840123147
90,4.111111111111111,4.1666666666666625,-0.3333333333333345,1.9335361624503606,4.888888888888889,-2.291666666666662,-2.25,1.2059222056223495
91,5.333333333333333,-3.124999999999998,-1.1666666666666647,2.058379970893412,5.777777777777778,-2.499999999999995,-1.4166666666666652,1.3166852815760317
92,4.166666666666667,3.9583333333333295,0.08333333333333318,0.5857791861290061,4.777777777777778,3.333333333333334,0.5833333333333331,1.3314938291233136
93,1.6111111111111112,2.291666666666663,1.3333333333333315,1.6514006730671198,3.388888888888889,-2.4999999999999987,-0.583333333333334,2.2969858055394408
94,4.333333333333333,6.874999999999994,0.5833333333333307,1.1099667309387475,2.1666666666666665,-4.999999999999995,-0.7500000000000004,1.11217269548176
95,3.888888888888889,4.16666666666666,0.9999999999999974,1.6489251797355797,4.333333333333333,-4.58333333333333,-1.2499999999999982,1.3290371963496905
96,2.611111111111111,-0.4166666666666673,0.24999999999999944,1.3534028766059385,2.611111111111111,0.4166666666666654,-0.416666666666666,1.0610452362948775
97,3.5555555555555554,-0.41666666666666624,-0.25000000000000117,0.5129053474324835,4.0,0.4166666666666652,-0.24999999999999978,0.48675261126691793
98,4.666666666666667,0.208333333333331,0.41666666666666513,1.6138696240399015,3.9444444444444446,-1.0416666666666665,0.16666666666666702,1.5173290947251181
99,5.222222222222222,2.291666666666662,0.2499999999999988,0.8874579986379102,3.2777777777777777,-2.4999999999999933,-1.1666666666666672,1.1055415967851334
100,4.5,4.374999999999995,0.24999999999999858,0.6391374907061419,3.388888888888889,-4.374999999999996,-0.5000000000000008,0.6776063213971557
101,1.6111111111111112,3.124999999999996,0.1666666666666664,1.149737111185249,4.777777777777778,-3.3333333333333313,-0.3333333333333349,1.423426777480905
102,5.833333333333333,1.4583333333333306,0.8333333333333323,0.9505760207589028,2.9411764705882355,-3.1650641025641026,-0.6826923076923066,1.4215836615681847
103,4.277777777777778,-0.20833333333333448,0.583333333333332,0.6592727226844874,4.0,0.20833333333333282,0.7241379310344843,0.6112471548327957
104,4.333333333333333,3.958333333333328,0.24999999999999842,1.5934916649529454,2.4444444444444446,-4.999999999999996,-7.077671781985373e-16,1.1991282236408358
105,3.2222222222222223,2.9166666666666625,0.4999999999999997,0.956573405305919,2.2777777777777777,-3.9583333333333317,-0.5833333333333347,0.7431605356175383
106,5.055555555555555,1.6666666666666654,-0.2500000000000001,1.0137937550497031,2.888888888888889,0.20833333333333484,-0.5833333333333338,1.3443175006238892
107,4.166666666666667,2.708333333333331,0.41666666666666596,0.6978023391872253,3.5555555555555554,-2.083333333333331,-0.08333333333333433,1.0793667957365385
108,5.666666666666667,3.7499999999999964,-0.08333333333333355,1.010565104318054,3.0555555555555554,-5.624999999999998,-0.5833333333333354,0.7162903708865817
109,4.0,3.5416666666666616,0.24999999999999875,1.8302112453523989,3.5555555555555554,-1.4583333333333313,-0.5833333333333339,1.2220736689281795
110,6.944444444444445,0.2083333333333319,0.08333333333333157,0.20611564746694747,0.8333333333333334,-1.2499999999999971,-0.6666666666666666,0.9599836599916586
111,5.222222222222222,-0.20833333333333426,0.2499999999999999,1.5392469086379983,4.833333333333333,-0.2083333333333316,-0.08333333333333437,1.746144211639788
112,4.5,2.499999999999996,0.8333333333333314,1.3210215892314878,2.888888888888889,-3.9583333333333313,-1.3333333333333313,1.1062803483522279
113,2.111111111111111,-2.08333333333333,-0.8333333333333334,0.7320844981409597,2.2222222222222223,0.6249999999999991,-1.3333333333333324,1.510853976584796
114,4.888888888888889,3.1249999999999973,0.8333333333333325,1.937335276573523,1.7222222222222223,-3.9583333333333317,-0.5000000000000013,0.9843547370567243
115,4.111111111111111,6.04166666666666,0.24999999999999958,1.1040626107091993,4.111111111111111,-4.166666666666664,-0.33333333333333476,1.600653461330083
116,3.5555555555555554,3.9583333333333277,0.9999999999999997,1.239992620682238,3.6666666666666665,3.958333333333334,0.5000000000000004,0.8411399050510451
117,5.111111111111111,-2.9166666666666696,0.5833333333333334,2.211452661898281,0.7222222222222222,0.41666666666666796,-0.5833333333333335,1.13255451902418
118,4.833333333333333,2.083333333333329,0.5833333333333325,0.9909723224141276,3.888888888888889,-0.20833333333333226,0.24999999999999878,1.067952656168331
119,6.0,-3.3306690738754696e-16,0.16666666666666569,1.2287407869720235,5.888888888888889,-0.6249999999999978,0.08333333333333239,1.5728497096513467
120,3.111111111111111,2.2916666666666607,0.08333333333333359,1.0113732332791214,3.111111111111111,-3.9583333333333313,-0.8333333333333346,1.2478740090584706
121,4.944444444444445,6.874999999999996,0.4166666666666659,1.2846504572784072,1.1111111111111112,-2.916666666666665,-0.6666666666666674,1.2340485472595735
122,3.7222222222222223,1.6666666666666625,0.9999999999999982,1.7452081921613043,4.555555555555555,3.541666666666663,0.4999999999999996,1.2320608167656133
123,3.888888888888889,0.6249999999999984,0.33333333333333204,0.7972583740749793,4.166666666666667,-1.0416666666666665,-0.08333333333333394,0.5016313257045502
124,3.2222222222222223,0.20833333333333312,0.5833333333333328,0.8726040960806521,2.7222222222222223,0.4166666666666662,0.33333333333333237,0.7453559924999299
125,2.5555555555555554,-0.416666666666667,0.4999999999999992,0.636575807088154,3.7777777777777777,-3.7499999999999973,-5.689893001203927e-16,0.6907417628944524
126,3.0555555555555554,0.416666666666666,-0.5000000000000001,1.4325807417731633,2.3333333333333335,-4.374999999999998,-0.5833333333333347,0.8498365855987975
127,6.055555555555555,1.8749999999999956,0.1666666666666651,0.8565396258895174,4.611111111111111,1.0416666666666616,0.33333333333333315,1.7211677142723758
128,3.888888888888889,0.6249999999999993,0.08333333333333326,1.5728497096513472,4.5,4.791666666666668,-0.33333333333333304,0.8603464874289733
129,4.055555555555555,-0.6250000000000002,0.16666666666666624,1.010565104318054,4.222222222222222,-0.20833333333333226,0.16666666666666602,0.9011611971606266
130,4.333333333333333,3.1249999999999956,0.4999999999999983,1.1554078588366266,3.8333333333333335,-1.6666666666666674,0.16666666666666646,1.2234099992005096
131,3.2777777777777777,3.5416666666666647,-0.833333333333333,1.5681678248189463,3.5,-6.249999999999997,-0.41666666666666863,2.013435265566651
132,3.8333333333333335,4.374999999999995,0.5833333333333325,1.6379885640466822,1.7777777777777777,-1.041666666666665,-0.3333333333333334,1.6943774764437052
133,4.944444444444445,-0.6249999999999989,-0.2500000000000017,1.5349948372313171,4.666666666666667,0.6249999999999989,-0.7499999999999984,1.6538724611187705
134,5.166666666666667,-1.041666666666665,0.24999999999999914,2.602788851198185,0.6666666666666666,1.2500000000000009,-0.9999999999999998,1.2393335759263124
135,3.7222222222222223,1.2499999999999964,0.8333333333333326,1.3234931004459767,4.333333333333333,-1.2499999999999987,0.16666666666666574,0.8782037520219094
136,4.111111111111111,6.041666666666659,0.2499999999999983,1.0494318413038952,2.388888888888889,-4.583333333333327,-0.8333333333333339,1.4462030521243745
137,2.6666666666666665,2.9166666666666643,-0.5833333333333331,1.5216305323974617,3.1666666666666665,-3.3333333333333317,-0.583333333333335,0.9402057902951753
138,6.611111111111111,0.4166666666666651,-1.4988010832439613e-15,0.5659164584181103,1.0,-1.2499999999999987,-0.16666666666666702,0.7320844981409595
139,6.0,0.4166666666666687,0.16666666666666666,2.006525302818201,,,,
140,3.3333333333333335,-1.4583333333333364,1.9999999999999993,2.262582826274352,2.0555555555555554,-4.166666666666664,-0.833333333333332,1.7244872307878438
141,,,,,1.6111111111111112,-1.0416666666666659,-0.4166666666666673,0.8947924869885988
142,3.7222222222222223,4.791666666666663,-0.25000000000000033,1.7386419461733527,2.611111111111111,-3.7499999999999987,-0.7500000000000011,1.2941547825925575
143,3.3333333333333335,1.2499999999999993,-0.2500000000000004,0.908385049795961,3.4444444444444446,-3.749999999999998,-0.41666666666666774,0.8333333333333333
144,3.611111111111111,2.291666666666662,0.24999999999999964,1.5975880513134,2.9444444444444446,-2.9166666666666647,-0.2500000000000012,1.1666666666666667
145,5.333333333333333,0.8333333333333326,-0.5000000000000003,2.0785238603173397,2.2222222222222223,-1.458333333333333,0.08333333333333208,2.458146387042627
146,5.277777777777778,2.4999999999999956,0.6666666666666647,1.022619985129827,2.5555555555555554,-1.4583333333333304,-0.333333333333334,1.1062803483522279
147,4.333333333333333,-1.4583333333333308,-1.0,1.0823902380615693,3.6666666666666665,-1.041666666666665,-0.3333333333333339,1.3844373104863457
148,6.277777777777778,1.041666666666664,0.24999999999999828,0.6592727226844874,2.611111111111111,-1.8749999999999978,-0.5833333333333324,1.2692955176439846
149,3.5,4.5833333333333295,0.4166666666666649,0.7508165489625801,4.111111111111111,-4.5833333333333295,-0.16666666666666535,0.7320844981409595
150,3.7777777777777777,1.0416666666666643,0.7499999999999982,1.2846504572784074,3.7777777777777777,-6.38378239159465e-16,0.7499999999999993,1.5237766978257024
151,0.8333333333333334,1.4583333333333321,-0.8333333333333331,1.49563635439072,2.0555555555555554,-5.208333333333331,-0.7500000000000013,1.2274102605536659
152,1.1666666666666667,0.6249999999999972,-1.0132589283188966e-15,2.440467650459882,0.3888888888888889,1.458333333333333,0.5833333333333335,1.4428095322686318
153,5.722222222222222,1.45833333333333,0.16666666666666552,1.149737111185249,2.611111111111111,-1.0416666666666647,-0.33333333333333404,1.1582328211434245
155,4.722222222222222,3.1249999999999947,-0.08333333333333454,1.3345582608616182,2.388888888888889,-0.6249999999999997,0.16666666666666644,1.6294872684896726
156,6.611111111111111,0.8333333333333324,0.499999999999999,0.7365349008232529,1.5555555555555556,-2.0833333333333286,-0.5000000000000001,1.5508799947674656
157,4.444444444444445,3.1249999999999982,-0.2499999999999999,1.3148224860925677,4.055555555555555,-2.083333333333331,0.1666666666666663,1.983592831927918
158,3.7777777777777777,2.08333333333333,0.5833333333333319,1.2052445308255777,4.722222222222222,-0.8333333333333316,-0.6666666666666674,0.775439997383733
159,3.888888888888889,-0.20833333333333437,-0.08333333333333337,1.3636264606493256,3.6666666666666665,-0.20833333333333143,-0.6666666666666672,0.8603464874289733
160,4.666666666666667,1.249999999999996,0.9999999999999994,1.1909242854164874,4.444444444444445,1.4583333333333353,-0.7500000000000009,1.5728497096513472
161,4.666666666666667,1.249999999999996,1.166666666666665,1.278274981412284,3.1666666666666665,-1.8750000000000004,-0.416666666666667,1.7868437137915392
162,5.777777777777778,0.416666666666665,0.3333333333333325,1.1687656188883317,3.888888888888889,1.8750000000000013,1.5265566588595902e-16,0.9402057902951755
163,6.277777777777778,2.08333333333333,-1.0269562977782698e-15,1.2808289799254988,1.0555555555555556,-0.8333333333333328,-0.41666666666666696,1.7991464933615506
164,4.0,2.291666666666664,0.9999999999999978,0.967612789189933,4.5,-2.4999999999999964,-1.0833333333333337,0.9402057902951754
165,2.5,2.9166666666666625,0.16666666666666657,1.1991282236408358,3.6666666666666665,-4.999999999999997,-0.833333333333335,1.0129875571050582
166,3.9444444444444446,0.20833333333333304,0.24999999999999994,1.2998240202658708,3.6666666666666665,-1.6666666666666647,-0.41666666666666663,0.9402057902951754
167,5.055555555555555,3.124999999999999,0.4166666666666662,0.8264420947336313,2.111111111111111,-2.4999999999999987,0.08333333333333304,1.9050157393891165
168,5.055555555555555,0.4166666666666634,0.7499999999999989,1.0793667957365385,3.111111111111111,-0.6249999999999977,-0.2500000000000005,0.9514351045499292
169,4.444444444444445,3.3333333333333286,0.4999999999999984,1.3308800960512406,2.611111111111111,-0.20833333333333326,-0.16666666666666707,1.5216305323974617
170,2.9444444444444446,0.4166666666666663,-0.1666666666666669,2.4468199984010193,3.111111111111111,-2.2916666666666643,-0.3333333333333338,1.2916271341198942
171,5.833333333333333,2.0833333333333313,-1.0269562977782698e-15,1.5275252316519468,2.111111111111111,-4.166666666666663,-4.996003610813204e-16,0.7231015260621872
172,4.777777777777778,5.208333333333329,-3.3306690738754696e-16,0.8214843889613423,3.2777777777777777,-2.916666666666665,-1.0833333333333346,1.7605888794986693
173,4.388888888888889,1.6666666666666636,0.7499999999999992,0.9608343324314993,2.2222222222222223,-3.5416666666666647,-0.500000000000001,0.7848650023382524
174,5.5,2.499999999999998,0.7499999999999991,1.2294055101945542,3.5,-7.0833333333333295,-0.8333333333333347,1.3135791548583706
175,5.5,1.8749999999999984,-0.5833333333333335,1.6499158227686108,4.833333333333333,0.8333333333333346,-0.1666666666666673,1.6861605068622503
176,5.611111111111111,2.291666666666663,0.6666666666666647,1.5868124830014256,3.4444444444444446,-2.7083333333333326,0.24999999999999944,1.6459496732274004
177,5.388888888888889,1.874999999999998,-0.6666666666666665,1.3017082793177757,5.555555555555555,2.0833333333333357,1.3877787807814457e-17,1.2859217593780075
178,5.666666666666667,2.083333333333329,0.4166666666666652,1.2267444561865009,5.555555555555555,0.6249999999999996,0.3333333333333328,1.0329537569767038
179,4.222222222222222,0.2083333333333317,1.6666666666666643,1.6474380982548935,4.333333333333333,-3.1250000000000013,0.583333333333333,1.903728711380891
180,3.1666666666666665,0.20833333333333345,-0.5000000000000009,0.9505760207589029,4.277777777777778,-1.458333333333333,-0.3333333333333328,0.7197040059699198
181,4.444444444444445,4.9999999999999964,-2.3841777917343273e-15,1.6369907031170043,2.7222222222222223,-7.291666666666661,-0.7499999999999992,1.5769997160986313
182,5.0,1.4583333333333302,0.5833333333333328,1.0740552924509195,2.611111111111111,-2.083333333333332,-0.7500000000000013,1.858121196016279
183,5.055555555555555,3.3333333333333273,0.6666666666666651,1.5759632390125586,2.2777777777777777,-1.0416666666666647,0.08333333333333312,1.8585608319377314
184,3.8333333333333335,-2.0833333333333326,-0.16666666666666763,1.0097563285948026,3.611111111111111,-1.2499999999999998,-0.9999999999999989,0.9934425522269335
185,4.0,1.458333333333331,0.3333333333333324,2.1286253196920275,3.7222222222222223,-1.6666666666666656,-0.2500000000000006,1.7955100136591626
186,4.166666666666667,1.041666666666667,-0.16666666666666688,0.9574271077563382,3.5,-0.8333333333333326,-0.7500000000000012,1.234710412980132
187,5.944444444444445,3.3333333333333277,-0.250000000000001,1.4714050019415328,2.3333333333333335,-3.5416666666666616,-0.9166666666666671,2.3549419597915633
188,6.0,2.4999999999999956,0.9166666666666644,1.1354363417975093,5.388888888888889,-1.666666666666664,-0.8333333333333341,1.2960472838949602
189,4.388888888888889,0.41666666666666413,-2.498001805406602e-16,1.9687094741134488,4.0,-1.8749999999999982,-0.33333333333333376,1.453528499218098
190,3.111111111111111,2.9166666666666643,-0.9166666666666667,1.8368949361724387,2.3333333333333335,-0.4166666666666653,-0.6666666666666671,1.4619353275575442
191,4.722222222222222,3.1249999999999942,1.2499999999999978,0.8947924869885988,1.1666666666666667,-1.4583333333333302,-1.0000000000000002,1.0266068228038672
192,4.111111111111111,0.4166666666666638,0.6666666666666654,1.791410150355687,3.888888888888889,1.45833333333333,0.7499999999999997,1.6578196563775855
193,6.222222222222222,-1.0416666666666656,-0.3333333333333338,1.4078445027029263,3.9444444444444446,-0.8333333333333323,0.3333333333333326,1.4863210712350767
